model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
Naive,2021-03-01,2021-04-01,1,validation,4470.738472224253,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,223.97038166331797,-7.444339173187204
VECM,2021-03-01,2021-04-01,1,validation,4470.738472224253,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,327.6802721760509,-7.711891572410867
XGBoost,2021-03-01,2021-04-01,1,validation,4470.738472224253,6166.7099609375,3.689947065799737,6161.981103498546,6171.438818376454,6159.477797583673,6173.942124291327,1693.8896590148797,-105627.24991391723
ARIMA,2021-04-01,2021-05-01,1,validation,4032.831217910092,4877.726491829858,513.7935288008669,4219.273590628217,5536.179393031499,3870.7096798904436,5884.743303769272,576.5096716774917,-8.512827934554885
BVAR,2021-04-01,2021-05-01,1,validation,4032.831217910092,5158.2847316518255,533.5765944574694,4474.478811686686,5842.090651616965,4112.49382352168,6204.075639781971,831.143381088716,-9.423036939690723
DMA,2021-04-01,2021-05-01,1,validation,4032.8312179100926,4346.198915404808,,,,,,,
DMS,2021-04-01,2021-05-01,1,validation,4032.8312179100926,4081.8737842910227,,,,,,,
MS-VAR,2021-04-01,2021-05-01,1,validation,4032.831217910092,4081.8737842910227,537.6041951121811,3392.9062864014477,4770.841282180598,3028.188923933533,5135.558644648512,127.41898692819518,-7.2102220622472935
MS-VECM,2021-04-01,2021-05-01,1,validation,4032.831217910092,4138.214605891798,537.6041951121811,3449.2471080022224,4827.182103781373,3084.529745534308,5191.899466249288,133.85033143143227,-7.225273853137789
Naive,2021-04-01,2021-05-01,1,validation,4032.831217910092,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,536.8828171044679,-8.338398590377027
VECM,2021-04-01,2021-05-01,1,validation,4032.831217910092,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,706.847206014305,-9.101978149804285
XGBoost,2021-04-01,2021-05-01,1,validation,4032.831217910092,6454.87255859375,3.689947065799737,6450.143701154796,6459.601416032704,6447.640395239923,6462.104721947577,2419.959510985291,-215425.60448157415
ARIMA,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4798.3337613320155,513.7935288008669,4139.8808601303745,5456.786662533656,3791.316949392601,5805.350573271429,483.1286605971529,-8.193150977298169
BVAR,2021-05-01,2021-06-01,1,validation,4060.0459080962846,5211.431815360519,536.253273042739,4524.195593763967,5898.668036957071,4160.394713605056,6262.468917115983,854.9231550233045,-9.508550317279981
DMA,2021-05-01,2021-06-01,1,validation,4060.045908096285,4351.5924181831915,,,,,,,
DMS,2021-05-01,2021-06-01,1,validation,4060.045908096285,4220.3542339686055,,,,,,,
MS-VAR,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4220.3542339686055,537.6041951121811,3531.38673607903,4909.321731858181,3166.6693736111156,5274.039094326095,144.56570736933904,-7.250519836464512
MS-VECM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4338.517738628654,537.6041951121811,3649.5502407390786,5027.48523651823,3284.832878271164,5392.202598986144,181.92776532275363,-7.34021624380241
Naive,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,513.451752355146,-8.263499416379254
VECM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,680.9658854201678,-8.992080009942505
XGBoost,2021-05-01,2021-06-01,1,validation,4060.0459080962846,6417.20556640625,3.689947065799737,6412.476708967296,6421.934423845204,6409.973403052423,6424.437729760077,2355.0778286115983,-204038.6618962771
