model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
MS-VECM,2020-10-01,2020-11-01,1,validation,5555.275602812615,6266.163002922663,495.70737452821083,5630.888441043832,6901.437564801493,5294.594401976488,7237.731603868837,464.92350507702434,-8.153226783248593
Naive,2020-10-01,2020-11-01,1,validation,5555.275602812615,7512.733529432759,495.70737452821083,6877.458967553928,8148.008091311589,6541.164928486584,8484.302130378932,1677.7938003793686,-14.92150390988333
VECM,2020-10-01,2020-11-01,1,validation,5555.275602812615,7650.29832867818,453.187854236359,7069.514724595595,8231.081932760766,6762.0664561439535,8538.530201212407,1839.3391931412252,-17.720649515536394
XGBoost,2020-10-01,2020-11-01,1,validation,5555.275602812615,7070.1337890625,7.457018050498457,7060.577235905586,7079.690342219414,7055.518302251458,7084.749275873542,1510.6510143414662,-20636.93502082192
ARIMA,2020-11-01,2020-12-01,1,validation,5664.265569350756,7771.640333836199,468.82147922919677,7170.821433168899,8372.459234503498,6852.767119368205,8690.513548304192,1842.8712228239751,-17.17188608692738
BVAR,2020-11-01,2020-12-01,1,validation,5664.265569350756,7559.780115086722,482.55649232645777,6941.359086881846,8178.201143291597,6613.986769620911,8505.573460552532,1623.27059474066,-14.812894252457905
DMA,2020-11-01,2020-12-01,1,validation,5664.265569350756,6967.922802086792,,,,,,,
DMS,2020-11-01,2020-12-01,1,validation,5664.265569350756,7771.640333836199,,,,,,,
MS-VAR,2020-11-01,2020-12-01,1,validation,5664.265569350756,5459.2209117462135,495.70737452821083,4823.946349867383,6094.495473625044,4487.652310800039,6430.789512692388,149.20619388118968,-7.210473556211064
MS-VECM,2020-11-01,2020-12-01,1,validation,5664.265569350756,5726.823505202474,495.70737452821083,5091.5489433236435,6362.098067081304,4755.2549042563,6698.392106148648,118.98971218420256,-7.1328874498805925
Naive,2020-11-01,2020-12-01,1,validation,5664.265569350756,7512.733529432759,495.70737452821083,6877.458967553928,8148.008091311589,6541.164928486584,8484.302130378932,1568.8176922177283,-14.077457958914128
VECM,2020-11-01,2020-12-01,1,validation,5664.265569350756,7650.29832867818,453.187854236359,7069.514724595595,8231.081932760766,6762.0664561439535,8538.530201212407,1730.34998588152,-16.63778904782169
XGBoost,2020-11-01,2020-12-01,1,validation,5664.265569350756,7094.962890625,7.457018050498457,7085.406337468086,7104.519443781914,7080.347403813958,7109.578377436042,1426.4901493658253,-18407.89935643953
ARIMA,2020-12-01,2021-01-01,1,validation,4841.863004371764,7723.40470681356,468.82147922919677,7122.5858061462595,8324.223607480859,6804.531492345566,8642.277921281553,2617.037507365833,-25.957980284262327
BVAR,2020-12-01,2021-01-01,1,validation,4841.863004371764,7549.830720303972,467.1149596394854,6951.1988124885,8148.462628119444,6634.302222770725,8465.35921783722,2444.426321842564,-23.86938795317849
DMA,2020-12-01,2021-01-01,1,validation,4841.863004371764,6926.056286069129,,,,,,,
DMS,2020-12-01,2021-01-01,1,validation,4841.863004371764,7723.40470681356,,,,,,,
