date,signed_net_flow,gross_abs_flow,cancellation_index,info_loss_potential
2017-11-01,-100.41020181477461,3780.356490524381,0.02656104049087881,0.9734389595091212
2017-12-01,95.89826391310214,4192.897177643441,0.02287159924274614,0.9771284007572538
2018-01-01,128.70422652653394,4157.685661834567,0.030955737637400792,0.9690442623625992
2018-02-01,-48.578121194158314,3907.4080859596256,0.012432313217734447,0.9875676867822656
2018-03-01,244.90489153119796,4201.948560056844,0.05828364817676037,0.9417163518232397
2018-04-01,-118.72258241348266,3468.533025032673,0.03422847110194786,0.9657715288980522
2018-05-01,-109.78546975694641,3604.1304405021733,0.030461014541318793,0.9695389854586812
2018-06-01,4.130995495044317,3643.0906685135474,0.0011339260729214418,0.9988660739270786
2018-07-01,346.8700824263787,3855.800400132178,0.08996059090986347,0.9100394090901365
2018-08-01,60.52212164763034,3834.7568575510104,0.0157825186565496,0.9842174813434504
2018-09-01,66.21534452575281,3603.0356200208757,0.018377654708106705,0.9816223452918933
2018-10-01,-16.866944841194993,3748.0800241651573,0.004500156008529171,0.9954998439914708
2018-11-01,137.10335251832987,3666.3141709256406,0.03739541843019829,0.9626045815698017
2018-12-01,358.46006980574384,3827.623023797371,0.09365082913784882,0.9063491708621512
2019-01-01,388.3533068416218,3699.270819871306,0.10498104241395667,0.8950189575860433
2019-02-01,524.245517332505,3389.038139901805,0.15468858587342266,0.8453114141265774
2019-03-01,439.75721244474505,3897.844337259367,0.11282061939752704,0.8871793806024729
2019-04-01,70.93786652962558,3262.0837104381058,0.021746182141996123,0.9782538178580039
2019-05-01,-189.30578141180433,3378.0834404176326,0.05603940362953274,0.9439605963704673
2019-06-01,339.61567762531126,3139.3035471598578,0.10818185388047713,0.8918181461195229
2019-07-01,126.36792326996351,3558.2067660712896,0.035514496930005475,0.9644855030699945
2019-08-01,247.77884516733963,3394.9908913587533,0.07298365536061066,0.9270163446393893
2019-09-01,-35.875801700766715,3385.199641547274,0.010597839270823316,0.9894021607291766
2019-10-01,-7.594750275566668,3623.855432506954,0.002095765246990739,0.9979042347530093
2019-11-01,86.5338535758836,3568.71592071976,0.024247896301712615,0.9757521036982874
2019-12-01,336.2609348286043,3904.640899469681,0.0861182739939733,0.9138817260060267
2020-01-01,157.52492656503392,3628.179103418486,0.04341707563902048,0.9565829243609795
