regime,horizon,response_variable,shock_variable,response,response_type
0,13,gross_reserves_usd_m,gross_reserves_usd_m,173.25340480462197,cumulative
0,13,gross_reserves_usd_m,exports_usd_m,133.985137267603,cumulative
0,13,gross_reserves_usd_m,imports_usd_m,14.796000939190538,cumulative
0,13,gross_reserves_usd_m,remittances_usd_m,87.40327024750924,cumulative
0,13,gross_reserves_usd_m,tourism_usd_m,62.41826147713309,cumulative
0,13,exports_usd_m,gross_reserves_usd_m,27.647363677856276,cumulative
0,13,exports_usd_m,exports_usd_m,84.07164133150974,cumulative
0,13,exports_usd_m,imports_usd_m,28.538785414002046,cumulative
0,13,exports_usd_m,remittances_usd_m,35.12372066612209,cumulative
0,13,exports_usd_m,tourism_usd_m,64.85746218841857,cumulative
0,13,imports_usd_m,gross_reserves_usd_m,28.952952353401447,cumulative
0,13,imports_usd_m,exports_usd_m,58.42454851852226,cumulative
0,13,imports_usd_m,imports_usd_m,101.38860701754277,cumulative
0,13,imports_usd_m,remittances_usd_m,47.335387087923834,cumulative
0,13,imports_usd_m,tourism_usd_m,37.889192940031364,cumulative
0,13,remittances_usd_m,gross_reserves_usd_m,8.936906412664142,cumulative
0,13,remittances_usd_m,exports_usd_m,23.96063478049336,cumulative
0,13,remittances_usd_m,imports_usd_m,6.63278709649309,cumulative
0,13,remittances_usd_m,remittances_usd_m,28.384190914860657,cumulative
0,13,remittances_usd_m,tourism_usd_m,17.293461195051837,cumulative
0,13,tourism_usd_m,gross_reserves_usd_m,3.1486360629694494,cumulative
0,13,tourism_usd_m,exports_usd_m,7.304695105904072,cumulative
0,13,tourism_usd_m,imports_usd_m,0.5200077784591246,cumulative
0,13,tourism_usd_m,remittances_usd_m,0.31469418637692964,cumulative
0,13,tourism_usd_m,tourism_usd_m,24.120651728128593,cumulative
0,14,gross_reserves_usd_m,gross_reserves_usd_m,173.25821072104543,cumulative
0,14,gross_reserves_usd_m,exports_usd_m,133.99019389382622,cumulative
0,14,gross_reserves_usd_m,imports_usd_m,14.796310655008087,cumulative
0,14,gross_reserves_usd_m,remittances_usd_m,87.40504146627426,cumulative
0,14,gross_reserves_usd_m,tourism_usd_m,62.425302168325906,cumulative
0,14,exports_usd_m,gross_reserves_usd_m,27.649220357552057,cumulative
0,14,exports_usd_m,exports_usd_m,84.07637626253184,cumulative
0,14,exports_usd_m,imports_usd_m,28.544877690851184,cumulative
0,14,exports_usd_m,remittances_usd_m,35.12582972445583,cumulative
