date,gross_reserves_usd_m,import_cover_months,fx_reserves_usd_m,imf_position_usd_m,sdrs_usd_m,gold_usd_m,exports_usd_m,imports_usd_m,tourism_usd_m,remittances_usd_m,cse_net_usd_m,m0_lkr_m,m2_lkr_m,usd_lkr,inflation_yoy_pct,govt_short_term_usd_m,total_short_term_usd_m,portfolio_liabilities_usd_b,total_short_term_debt_lkr_m,trade_balance_usd_m,ca_proxy_usd_m,net_usable_reserves_usd_m,gg_ratio,m2_usd_m,reserve_change_usd_m,reserve_change_pct
2017-04-01,5048.0818935876005,3.3653879290584,4072.7085090059904,65.61056106682,2.203717299057116,906.565758549967,794.6621201873861,1603.8822114429377,297.18593697399996,487.94389290657216,71.09462472106453,885559.6853184,5146803.9172141105,,,,,3549.2571767245527,1108282.42926364,-809.2200912555516,-24.09026137497949,5048.0818935876005,,,-69.1772611654751,-1.3518420520332808
2017-05-01,6759.704093553758,4.5064693957025055,5787.15335852223,66.24703643712,0.2021891810963934,905.09852834,841.2448575017796,1724.7493989305217,226.050028666,600.7025576092499,34.66303835557517,859794.0527094,5214380.929141399,,,,,3549.2571767245527,1108282.42926364,-883.5045414287421,-56.75195515349242,6759.704093553758,,,1711.6221999661575,33.90638733774052
2017-06-01,6959.025226455214,4.6393501509701425,6001.131222609536,66.58537334449,0.2643728567345508,890.0361577499838,987.3032456286518,1540.9314766078398,228.757636626,590.8851105181104,38.235334380373345,891639.1789684,5281417.0975604,,,,,3492.9752828858054,1119798.9739854,-553.6282309791881,266.01451616492227,6959.025226455214,,,199.3211329014557,2.9486665413584356
2017-07-01,6710.485696665525,4.47365713111035,5730.392327950454,67.36828590525,4.677729368738812,907.0273992699432,1015.1819586445046,1591.1295797476996,381.071711532,629.2901463776334,23.430423045610972,894630.157963,5367002.748998,,,,,3492.9752828858054,1119798.9739854,-575.947621103195,434.4142368064381,6710.485696665525,,,-248.53952978968846,-3.5714704531440433
2017-08-01,7693.548007249217,5.129032004832812,6687.995900647561,67.63818974649,2.3000194383452577,934.5898554999836,1000.642691482216,1856.9005983045895,354.08094012799995,599.8838418158387,75.53302821188832,911389.44546716,5423036.51866216,,,,,3492.9752828858054,1119798.9739854,-856.2579068223735,97.70687512146515,7693.548007249217,,,983.0623105836921,14.64964467582699
2017-09-01,7279.835590729757,4.853223727153171,6286.795877332948,67.6338827703,2.31564104536986,922.021776260024,1011.0255494559292,1666.6539924369974,269.04906850199995,537.7758451288071,-62.151406388666835,909006.31173116,5503149.36343616,,,,,4641.915677449527,1114844.0648241602,-655.6284429810682,151.19647064973879,7279.835590729757,,,-413.71241651946,-5.377394358618948
2017-10-01,7500.7921236637585,5.000528082442505,6517.448724071269,67.22184871479,2.3172059620372383,912.7424398499776,975.579814448642,1727.2388159062466,282.68354365399995,546.2579003477305,12.8089110817792,915381.11837076,5532506.133147759,,,,,4641.915677449527,1114844.0648241602,-751.6590014576046,77.28244254412584,7500.7921236637585,,,220.9565329340012,3.0351857563290396
2017-11-01,7335.117235752753,4.890078157168502,6346.838677211015,67.73533598722,2.404223864175615,917.0689796699124,940.93201101918,1940.383346169578,310.653504786,588.3876285496235,-11.446133917611398,911617.2841932,5549947.4724762,,,,,4641.915677449527,1114844.0648241602,-999.4513351503981,-100.41020181477461,7335.117235752753,,,-165.6748879110055,-2.208765223453246
2017-12-01,7958.65303040954,5.305768686939693,6956.896962901672,68.15215557183,4.461255354629338,928.0660489800778,1019.5029136734678,2048.499456865169,453.498369936,671.3964371688033,11.094075232836587,939793.2900062,5665313.2216612,,,,,5286.2192785923635,1058733.2390252,-1028.9965431917012,95.8982639131018,7958.65303040954,,,623.5357946567874,8.500692962582178
2018-01-01,7669.98,5.11332,6634.43,69.64,4.57,960.24,965.3701425744972,2014.4907176540169,448.4699049600001,729.3548966460536,36.847114685723426,929983.2575735,5739013.6831345,,,,,5286.2192785923635,1058733.2390252,-1049.1205750795198,128.70422652653406,7669.98,,,-288.67303040954084,-3.62715938622451
2018-02-01,7922.369345490189,5.2815795636601255,6906.460348361344,69.19348670398999,0.5508532030117009,945.0716049400214,915.650345321389,1977.993103576892,442.26441072000006,571.5002263413448,17.62064212157992,938134.0770483,5826696.2008793,,,,,5286.2192785923635,1058733.2390252,-1062.3427582555032,-48.57812119415803,7922.369345490189,,,252.38934549018904,3.2906128241558585
2018-03-01,7319.749709742925,4.879833139828617,6353.255340874654,69.56580086797,0.5747538186977653,894.923657379987,1107.6632607514034,1978.5218342628232,438.06734928,677.6961157626178,-35.68808412847284,997245.0809343,5995488.7400963,,,,,6130.2450836666685,1158336.9826233005,-870.8585735114198,244.90489153119825,7319.749709742925,,,-602.6196357472636,-7.606558208376201
2018-04-01,9935.768813397091,6.623845875598061,9018.446439443143,68.8063373998,5.324518391101833,841.4911356600456,795.0546716824356,1793.6278037230777,338.67245016000004,541.1780994671594,28.440075615858028,1000061.3884073,6043711.5501183,,,,,6130.2450836666685,1158336.9826233005,-998.5731320406421,-118.72258241348254,9935.768813397091,,,2616.0191036541664,35.73918791474693
2018-05-01,8808.916585622243,5.872611057081495,7904.846754078268,67.79444061654122,2.140059083990132,833.3100028800051,923.7576297403432,1856.9579551295597,243.01286064,580.4019949922705,5.497714498099782,973369.18639206,6047724.74909206,,,,,6130.2450836666685,1158336.9826233005,-933.2003253892165,-109.78546975694576,8808.916585622243,,,-1126.8522277748489,-11.3413692381352
2018-06-01,9267.017122111823,6.178011414741215,8392.154119907551,67.31181666187001,6.242433202441807,799.9787523399611,1024.3682844569344,1819.4798365092513,275.6020291200001,523.6405184273614,0.3440872527689578,998632.38779006,6120848.14320706,,,,,6168.318902098071,1160848.17622106,-795.1115520523169,4.130995495044544,9267.017122111823,,,458.1005364895809,5.200418599005507
2018-07-01,8429.671933126869,5.619781288751246,7573.217618767607,67.23046266717,6.25694530508725,781.8059082299837,1073.1643006891263,1754.4651588528998,408.87374616000005,619.2971944301521,-2.7141723529615227,1001383.75414265,6160766.20263865,,,,,6168.318902098071,1160848.17622106,-681.3008581637735,346.87008242637853,8429.671933126869,,,-837.3451889849548,-9.035757439003579
2018-08-01,8584.53782202296,5.723025214681973,7747.180926111737,67.06392625449,0.5033619753235307,768.6943816199613,1037.3606140149984,1887.11736795169,376.0818573600001,534.1970182243219,-6.097873012514846,1004713.21787977,6243718.771998771,,,,,6168.318902098071,1160848.17622106,-849.7567539366917,60.52212164763023,8584.53782202296,,,154.86588889609084,1.8371520282717047
2018-09-01,7164.0793420685,4.7760528947123335,6334.38813801603,66.77009476775001,0.5268343065378865,760.5579544899115,1055.2146080861978,1768.4101377475615,279.84226248000004,499.5686117071165,-6.924404831697,1010541.7800707732,6284450.794413633,,,,,5915.783930562369,1109662.120216773,-713.1955296613637,66.21534452575293,7164.0793420685,,,-1420.458479954459,-16.54670885496461
2018-10-01,7903.305318148267,5.268870212098845,7052.688845718352,66.14223334983001,7.457966305531649,775.8089654699437,979.096089464566,1882.473484503176,287.41799592,599.092454277415,-36.47408671754303,998428.09059384,6325969.72378184,,,,,5915.783930562369,1109662.120216773,-903.37739503861,-16.866944841194936,7903.305318148267,,,739.225976079767,10.318506269729966
2018-11-01,7005.322478512801,4.670214985675201,6157.338179805389,66.19487416993,1.211076776059197,779.4872843699247,979.5512009150912,1764.6054092036552,367.11523728,555.0423235268939,-30.090089875234963,941606.80299147,6355317.27921547,,,,,5915.783930562369,1109662.120216773,-785.054208288564,137.10335251832998,7005.322478512801,,,-897.982839635466,-11.362117538005755
2018-12-01,6919.216639148527,4.612811092765685,6037.501839134236,66.55666016989,1.2440755283051743,819.0616756199594,1033.3831084516703,1734.5814769958135,475.20833976000006,584.450098589887,-26.151820086904127,961096.3126233498,6427329.58494486,,,,,5420.218950447448,1146462.22402635,-701.1983685441432,358.4600698057436,6919.216639148527,,,-86.10583936427429,-1.2291488311692134
2019-01-01,6152.196208752774,4.101464139168516,5233.016344041145,67.0309061037,7.162722981816052,843.8158291199625,1038.1468507890256,1655.458756514842,460.339713288,545.3254992794382,-14.073453339407244,949128.52754302,6419135.37340702,,2.7,,,5420.218950447448,1146462.22402635,-617.3119057258164,388.3533068416218,6152.196208752774,,,-767.0204303957535,-11.085365156165173
2019-02-01,6035.155009941658,4.023436673294439,5126.769343705842,66.90073971218,0.36618128928,838.7577048799386,981.119883809676,1432.39631128465,475.029782136,500.492162671479,-14.736943459883388,963038.46737202,6470529.0490671005,,2.4,,,5420.218950447448,1146462.22402635,-451.27642747497396,524.245517332505,6035.155009941658,,,-117.04119881111546,-1.9024295526303248
2019-03-01,7629.241941007436,5.086161294004958,6735.910333353807,66.43510773075,0.4227822941961051,825.3779444099246,1136.862305459054,1729.043562407311,460.507459776,571.431009617002,-4.9763477037895285,962938.29937811,6550042.1245630905,,3.0,,,5202.944496861519,1288594.81723711,-592.181256948257,439.75721244474494,7629.241941007436,,,1594.0869310657781,26.413355223517087
2019-04-01,7213.972057497156,4.809314704998104,6319.458995818522,66.31594805616001,7.371788729091335,819.7322602799442,798.1056022403444,1595.57292195424,314.7131442,553.6920420435212,10.007029799571692,924228.9347304,6585518.9184594,,4.5,,,5202.944496861519,1288594.81723711,-797.4673197138956,70.93786652962558,7213.972057497156,,,-415.2698835102801,-5.443134281509543
2019-05-01,6722.612629789063,4.481741753192709,5824.361518627588,65.92640598742001,7.746770106639707,833.8081514799946,961.0197730366248,1783.6946109147184,71.248907184,562.1201492822893,3.7402092397539306,849420.1056575101,6621379.792132511,,4.1,,,5202.944496861519,1288594.81723711,-822.6748378780936,-189.30578141180422,6722.612629789063,,,-491.3594277080929,-6.811218892890569
2019-06-01,8864.984523119312,5.909989682079542,7890.880177001172,66.52890410111,7.353092312401438,900.2119984800819,1083.954426800322,1399.8439347672734,118.877601024,536.6275845682627,9.9162063191689,874533.05542026,6661231.0480335895,,4.7,,,5147.713086727778,1216128.07580866,-315.88950796695144,339.61567762531104,8864.984523119312,,,2142.371893330249,31.86814429611826
2019-07-01,8347.063830786541,5.564709220524361,7356.831309321293,65.82112434722,14.594122174711115,902.9103034000976,998.5344346682732,1715.9194214006632,218.072319192,625.6805908103535,43.8725069556948,888419.20198612,6697443.465046121,,4.4,,,5147.713086727778,1216128.07580866,-717.38498673239,126.36792326996351,8347.063830786541,,,-517.9206923327711,-5.842319193926027
