model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates
Naive,validation,1,all,1455.299348800688,1721.3275162796306,57.57811004657546,38.548102952526,3.507653018269766,1455.299348800688,1168.8466405508864,-11.26839607215943,0.36363636363636365,0.45454545454545453,11,common_dates,2021-02-01,2021-12-01,11
Naive,validation,3,all,1662.528916898618,1882.8701630825487,67.5902063716046,44.539126575813235,4.007130614142033,1662.528916898618,1352.4986326321277,-12.040539502763533,0.2222222222222222,0.3333333333333333,9,common_dates,2021-04-01,2021-12-01,9
Naive,validation,6,all,2166.7978062004836,2254.7467203414385,93.44886145891044,59.51404663703807,5.222550859493548,2166.7978062004836,1821.8532884686495,-14.081108390974828,0.0,0.0,6,common_dates,2021-07-01,2021-12-01,6
VECM,test,1,all,1363.496199029932,1482.0525276686628,23.261356126428094,26.814432997307858,3.286383356020941,2726.992398059864,1062.6287164338642,-10.315878313831384,0.2,0.4,10,common_dates,2024-02-01,2024-11-01,10
VECM,test,3,all,1638.5118012405073,1683.1772135397423,27.549110564071157,32.11923092325008,3.949243067983416,3277.0236024810147,1300.5941897406165,-11.182458638218366,0.0,0.125,8,common_dates,2024-04-01,2024-11-01,8
VECM,test,6,all,1907.5027910619015,1933.1882313703818,31.058689631494925,36.873719809825516,4.59758188440077,3815.005582123803,1566.4764832817796,-12.413208134227881,0.0,0.0,5,common_dates,2024-07-01,2024-11-01,5
VECM,validation,1,all,1571.9536194132663,1821.0190568108187,61.37461553948065,40.78672740818608,3.7888203978507957,1571.9536194132663,1286.833504422127,-12.44134899734321,0.18181818181818182,0.45454545454545453,11,common_dates,2021-02-01,2021-12-01,11
VECM,validation,3,all,1692.6788740837435,1909.544297017438,68.63377938104081,45.11639255019519,4.079799916446238,1692.6788740837435,1399.8095388507336,-12.95768822192711,0.1111111111111111,0.3333333333333333,9,common_dates,2021-04-01,2021-12-01,9
VECM,validation,6,all,2104.31634594521,2194.7704489871926,90.95251504478027,58.344540309932604,5.071954157288654,2104.31634594521,1786.3422778972233,-14.787993724681249,0.0,0.0,6,common_dates,2021-07-01,2021-12-01,6
XGBoost,test,1,all,480.955810546875,654.6737001334766,8.937053662244239,9.589816152150593,1.159229612731845,860.425244140625,478.8185446124347,-14935.217571170866,0.0,0.0,10,common_dates,2024-02-01,2024-11-01,10
XGBoost,test,3,all,860.2377319335938,1160.2927763444352,15.358979475422629,18.051109189495083,2.0733984931231224,1710.267822265625,858.1004495230063,-46908.58415463008,0.0,0.0,8,common_dates,2024-04-01,2024-11-01,8
XGBoost,test,6,all,1781.154052734375,1938.1748483417653,29.789886470474876,36.46034264156116,4.293048295682851,3562.30810546875,1779.0167703237876,-130884.94171975138,0.0,0.0,5,common_dates,2024-07-01,2024-11-01,5
XGBoost,validation,1,all,3136.492008491424,3319.933651762892,113.74143592071697,65.40477813167401,7.559768146278952,3136.492008491424,3134.8842402668975,-678630.4096408889,0.0,0.0,11,common_dates,2021-02-01,2021-12-01,11
XGBoost,validation,3,all,3725.3037705997713,3863.333708828083,140.1931218394584,75.85611297103576,8.978958882710009,3725.3037705997713,3723.696002375245,-918964.2687993837,0.0,0.0,9,common_dates,2021-04-01,2021-12-01,9
XGBoost,validation,6,all,4671.262764068303,4780.460980072178,194.7714001051899,93.68241569209867,11.258968092728391,4671.262764068303,4669.654995843777,-1407062.5740840586,0.0,0.0,6,common_dates,2021-07-01,2021-12-01,6
