model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
ARIMA,2019-07-01,2019-08-01,1,validation,8523.712277937197,6938.540974885625,439.6883313967635,6375.057705432234,7502.024244339015,6076.76768092548,7800.314268845769,1337.1372807155565,-13.503795019405437
BVAR,2019-07-01,2019-08-01,1,validation,8523.712277937197,6330.588044978646,471.4589467898953,5726.389093629859,6934.786996327433,5406.545489081292,7254.630600876001,1927.1323062749543,-17.894308356558383
DMA,2019-07-01,2019-08-01,1,validation,8523.712277937197,7179.840763239513,,,,,,,
DMS,2019-07-01,2019-08-01,1,validation,8523.712277937197,6938.540974885625,,,,,,,
MS-VAR,2019-07-01,2019-08-01,1,validation,8523.712277937197,8367.23600533193,495.44677501584135,7732.295415166157,9002.176595497702,7396.178170044388,9338.293840619472,135.33674139019425,-7.1742723239643
MS-VECM,2019-07-01,2019-08-01,1,validation,8523.712277937197,8492.488150692367,495.44677501584135,7857.547560526594,9127.42874085814,7521.430315404825,9463.545985979908,116.56821085428065,-7.126384360979564
Naive,2019-07-01,2019-08-01,1,validation,8523.712277937197,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,2091.9903172001714,-18.580270033866874
VECM,2019-07-01,2019-08-01,1,validation,8523.712277937197,6398.536641628994,383.426962976981,5907.15521695368,6889.918066304309,5647.033603492559,7150.039679765429,1908.8501395289331,-22.22819895784801
XGBoost,2019-07-01,2019-08-01,1,validation,8523.712277937197,7579.29931640625,2.383046552594857,7576.245319366006,7582.353313446494,7574.628630989682,7583.970001822818,943.0684714888632,-78530.56352527643
ARIMA,2019-05-01,2019-08-01,3,validation,8523.712277937197,6892.871120534858,728.7431886110867,5958.949146290065,7826.793094779651,5464.560716878288,8321.181524191428,1226.0831669923357,-10.014317518489378
BVAR,2019-05-01,2019-08-01,3,validation,8523.712277937197,6374.053493374539,763.242862764057,5395.9184077082145,7352.188579040864,4878.124970899782,7869.982015849297,1720.1439690594868,-11.522796551524925
DMA,2019-05-01,2019-08-01,3,validation,8523.712277937197,6720.221683973376,,,,,,,
DMS,2019-05-01,2019-08-01,3,validation,8523.712277937197,6892.871120534858,,,,,,,
MS-VAR,2019-05-01,2019-08-01,3,validation,8523.712277937197,7151.1103487260425,495.44677501584135,6516.16975856027,7786.050938891815,6180.052513438501,8122.168184013584,1093.9084023849005,-10.962047039791171
MS-VECM,2019-05-01,2019-08-01,3,validation,8523.712277937197,6793.3120418561,495.44677501584135,6158.371451690327,7428.252632021873,5822.254206568559,7764.369877143641,1450.9338478887125,-13.223545791899019
Naive,2019-05-01,2019-08-01,3,validation,8523.712277937197,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,2091.9903172001714,-18.580270033866874
