date,horizon,ARIMA,BVAR,MS-VAR,MS-VECM,Naive,VECM,XGBoost,varset,split_label,train_end,valid_end
2024-09-01,3,5.489478147756283e-08,6.730913717344259e-10,0.581507604340029,0.4184922393790055,1.5073932936163744e-08,8.558395846913326e-08,5.520107011867659e-11,monetary,baseline,2019-12-01,2022-12-01
2024-10-01,3,1.7779847601757007e-08,2.6666548769599717e-10,0.5443587047343657,0.4556412010746883,9.652730557055534e-09,6.644263468286154e-08,4.906782570820446e-11,monetary,baseline,2019-12-01,2022-12-01
2024-11-01,3,5.156196903010524e-09,8.911808392007772e-11,0.4914793081580807,0.5085206374737359,5.209772225633459e-09,4.386930102442462e-08,4.3795087182205084e-11,monetary,baseline,2019-12-01,2022-12-01
2024-12-01,3,1.3684410326431507e-09,2.8971488304360212e-11,0.4535931190043361,0.546406850762176,2.590719974832393e-09,2.621078873324405e-08,3.456671262767025e-11,monetary,baseline,2019-12-01,2022-12-01
2025-01-01,3,3.5814791332966257e-10,9.654046837460976e-12,0.43223884334195317,0.567761139237132,1.3153079676660581e-09,1.571352223818763e-08,2.4282653711420304e-11,monetary,baseline,2019-12-01,2022-12-01
2025-02-01,3,8.542335092216105e-11,3.242415775019583e-12,0.4343408514256591,0.5656591385447143,6.517860631559039e-10,9.271348632636635e-09,1.7826265455020498e-11,monetary,baseline,2019-12-01,2022-12-01
2025-03-01,3,2.058381593929288e-11,1.3092433278219683e-12,0.4409426807255555,0.5590573134302855,3.259009625585294e-10,5.483383638118853e-09,1.2981416709856374e-11,monetary,baseline,2019-12-01,2022-12-01
2025-04-01,3,4.366816441001901e-12,1.309360562986288e-12,0.41119029440146415,0.5888097026876657,1.3876617869907673e-10,2.7574242991911947e-09,9.003248390605471e-12,monetary,baseline,2019-12-01,2022-12-01
2025-05-01,3,2.165561209328277e-12,1.3095340749701741e-12,0.3802053751496233,0.6197946227414747,9.406113872547965e-11,2.004925076831831e-09,6.440735053925981e-12,monetary,baseline,2019-12-01,2022-12-01
2025-06-01,3,1.3096600061327424e-12,1.3096600061327424e-12,0.3621375166353808,0.6378624819456864,5.935475131838928e-11,1.3527734396527799e-09,4.185447790946225e-12,monetary,baseline,2019-12-01,2022-12-01
2025-07-01,3,1.3094901397630662e-12,1.3094901397630662e-12,0.3872193116706951,0.6127806873075785,4.044222752918002e-11,9.75598076789932e-10,3.067137206993941e-12,monetary,baseline,2019-12-01,2022-12-01
2025-08-01,3,1.7101384071847352e-12,1.7101384071847352e-12,0.3883090290277185,0.6116909697213001,5.103484122291884e-11,1.1925546127622487e-09,3.971603847671031e-12,monetary,baseline,2019-12-01,2022-12-01
2025-09-01,3,2.227403293889905e-12,2.227403293889905e-12,0.3893889504323859,0.6106110480389507,6.425190517346778e-11,1.4548271701266739e-09,5.129489828807625e-12,monetary,baseline,2019-12-01,2022-12-01
2020-07-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2020-08-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2020-09-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2020-10-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2020-11-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2020-12-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-01-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-02-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-03-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-04-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-05-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-06-01,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-07-01,6,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,monetary,baseline,2019-12-01,2022-12-01
2021-08-01,6,0.12837918152722208,0.11577892159213797,0.10575984730567368,0.38233182260034076,0.09024044901424152,0.14114779092769322,0.036361987032690654,monetary,baseline,2019-12-01,2022-12-01
2021-09-01,6,0.09256699182173753,0.09451692492974845,0.17575303267108666,0.43442285012434795,0.06110462372368245,0.1271218934234391,0.014513683305957911,monetary,baseline,2019-12-01,2022-12-01
2021-10-01,6,0.041504384300740126,0.03027099862670182,0.2336630416540918,0.6337375142782902,0.01258675865702304,0.047627728434353915,0.0006095740487991542,monetary,baseline,2019-12-01,2022-12-01
2021-11-01,6,0.03487101618255971,0.012625378452511334,0.01884343760757206,0.9058427334900032,0.0028127133506243166,0.02499227969557678,1.2441221152647348e-05,monetary,baseline,2019-12-01,2022-12-01
2021-12-01,6,0.00908118608226312,0.000843009670833647,0.002553468648808947,0.9852405359109382,7.274977339440034e-05,0.0022090314919702807,1.842179147308998e-08,monetary,baseline,2019-12-01,2022-12-01
2022-01-01,6,0.0036898833881328984,0.0003039256644493369,0.0019221114403252613,0.9931404525832112,1.9515075730447807e-05,0.000924109023758694,2.824392127281237e-09,monetary,baseline,2019-12-01,2022-12-01
2022-02-01,6,0.000849833503295731,4.052427410025793e-05,0.003066647811611591,0.9958875074247403,1.4357027483483625e-06,0.00015405127575780295,7.74594095037564e-12,monetary,baseline,2019-12-01,2022-12-01
2022-03-01,6,0.00022388781956642542,4.531474715078581e-06,0.0029192994948709396,0.9968325795795664,7.654777422513285e-08,1.9625082188881548e-05,1.3179697916950434e-12,monetary,baseline,2019-12-01,2022-12-01
2022-04-01,6,2.3462406506441234e-05,1.9080012862773517e-07,0.0017126597122763705,0.9982626192651748,1.3907875642103702e-09,1.0664238081694018e-06,1.3180912310306707e-12,monetary,baseline,2019-12-01,2022-12-01
2022-05-01,6,2.6098235559112374e-05,2.2269742412795836e-07,0.001825058072695063,0.9981473958187422,1.705181090715048e-09,1.2234686657559335e-06,1.7325601984323073e-12,monetary,baseline,2019-12-01,2022-12-01
2022-06-01,6,2.8999068839715952e-05,2.595237210419527e-07,0.0019435823160658693,0.9980257552999318,2.0863723599154513e-09,1.4017027981601945e-06,2.271122017668782e-12,monetary,baseline,2019-12-01,2022-12-01
2022-07-01,6,3.218813246484749e-05,3.0197490715375544e-07,0.002068485481946346,0.9978974181533818,2.5476130796198192e-09,1.6037067177981241e-06,2.9690234686030256e-12,monetary,baseline,2019-12-01,2022-12-01
2022-08-01,6,3.5690348116916185e-05,3.5083515896665305e-07,0.002200026510671027,0.9977620968592874,3.1045888764030753e-09,1.8323383058870059e-06,3.8709668848683635e-12,monetary,baseline,2019-12-01,2022-12-01
2022-09-01,6,3.9532426488653516e-05,4.0698675381910886e-07,0.002338470151498683,0.9976194958962388,3.7758284285861014e-09,2.0907581581626252e-06,5.03349286532551e-12,monetary,baseline,2019-12-01,2022-12-01
2024-07-01,6,4.3742963456272264e-05,4.7142079541492305e-07,0.0024840868576167987,0.9974693117116723,4.583174511795049e-09,2.3824567567658845e-06,6.527923064342436e-12,monetary,baseline,2019-12-01,2022-12-01
2024-08-01,6,0.017469429475136664,1.8261475689680605e-05,0.03399243017290186,0.9485184679278564,1.4102464805859462e-06,3.0279771537054986e-10,3.9913710198261884e-10,monetary,baseline,2019-12-01,2022-12-01
2024-09-01,6,0.01260326438164102,5.260201936957081e-06,0.020618623969377435,0.9667716795799545,1.1715961933657338e-06,1.3160796511940614e-12,2.6958064868667667e-10,monetary,baseline,2019-12-01,2022-12-01
2024-10-01,6,0.008046563868983553,2.327954886334865e-06,0.01674306582776192,0.9752070125639737,1.029622995126414e-06,1.3165498962223784e-12,1.600829321676847e-10,monetary,baseline,2019-12-01,2022-12-01
2024-11-01,6,0.004132818589336497,9.619023288432048e-07,0.013978555246457542,0.9818869389548457,7.251932640759505e-07,1.3169588056264807e-12,1.1245039172166321e-10,monetary,baseline,2019-12-01,2022-12-01
2024-12-01,6,0.0022793191287476264,4.589440019787025e-07,0.011122657046780983,0.9865970203284358,5.444723276778102e-07,1.3172589015966692e-12,7.838877881830329e-11,monetary,baseline,2019-12-01,2022-12-01
2025-01-01,6,0.0011328175115708453,2.0730180072504236e-07,0.009202732626254295,0.989663873003063,3.694976711821324e-07,1.3174676835558192e-12,5.83224115505288e-11,monetary,baseline,2019-12-01,2022-12-01
2025-02-01,6,0.0004840109330289667,8.01086516102077e-08,0.00757623903160643,0.9919394509761228,2.1891159908156972e-07,1.317628151065412e-12,3.7673510674979995e-11,monetary,baseline,2019-12-01,2022-12-01
2025-03-01,6,0.00019629276300465166,3.048268997315728e-08,0.006345986128306449,0.9934575671458037,1.23457182969654e-07,1.3177369240605622e-12,2.1694657048751006e-11,monetary,baseline,2019-12-01,2022-12-01
2025-04-01,6,6.792190895845233e-05,9.539943461899232e-09,0.004901669357030634,0.9950303384604097,6.07191822269417e-08,1.3178486099642632e-12,1.3157706773882697e-11,monetary,baseline,2019-12-01,2022-12-01
2025-05-01,6,2.0771426787084594e-05,2.949456023185879e-09,0.0040819787367598215,0.9958972189316216,2.7946582781940157e-08,1.3179120122894247e-12,7.474753582817905e-12,monetary,baseline,2019-12-01,2022-12-01
2025-06-01,6,6.225754037079093e-06,9.020827834188908e-10,0.0035332538351310855,0.9964605066125161,1.2890975124144078e-08,1.3179536354093001e-12,3.939844111744007e-12,monetary,baseline,2019-12-01,2022-12-01
2025-07-01,6,2.101452293845238e-06,3.0337276533867997e-10,0.003012300521575513,0.9969855912317561,6.487664209571284e-09,1.317992830889883e-12,2.019606604111865e-12,monetary,baseline,2019-12-01,2022-12-01
2025-08-01,6,2.3944344865346127e-06,3.776290911721485e-10,0.003191669643604475,0.9968059277078428,7.83206167574892e-09,1.7322977306492614e-12,2.6431556178977123e-12,monetary,baseline,2019-12-01,2022-12-01
2025-09-01,6,2.7246765161055e-06,4.690280412874905e-10,0.0033797281804545864,0.9966175372311199,9.437160843010684e-09,2.2705984148872165e-12,3.4498922040081804e-12,monetary,baseline,2019-12-01,2022-12-01
2025-10-01,6,3.0964284142407213e-06,5.812809162768641e-10,0.0035767797670484243,0.9964201118658936,1.1349904007077142e-08,2.9680975607765074e-12,4.4908310317244375e-12,monetary,baseline,2019-12-01,2022-12-01
2025-11-01,6,3.5143638747693124e-06,7.188470533313067e-10,0.003783132659558514,0.9962133386230184,1.362500150620816e-08,3.869436131900453e-12,5.830391800652972e-12,monetary,baseline,2019-12-01,2022-12-01
2025-12-01,6,3.98361552731928e-06,8.87072854652004e-10,0.003999099525741264,0.9959968996329815,1.632609619545108e-08,5.031070042087758e-12,7.549703928232625e-12,monetary,baseline,2019-12-01,2022-12-01
2021-01-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-02-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-03-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-04-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-05-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-06-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-07-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-08-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-09-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-10-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-11-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2021-12-01,12,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,monetary,baseline,2019-12-01,2022-12-01
2022-01-01,12,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,monetary,baseline,2019-12-01,2022-12-01
2022-02-01,12,0.07358747258173072,0.07529673609718981,0.018251287826106844,0.6774676136955278,0.021013725915734426,0.126755138580403,0.00762802530330745,monetary,baseline,2019-12-01,2022-12-01
2022-03-01,12,0.030903126704266773,0.039615035080501966,0.008636340289891053,0.826988923472821,0.0022916241714629427,0.09132534201265793,0.00023960826839834724,monetary,baseline,2019-12-01,2022-12-01
2022-04-01,12,0.008208294030727186,0.012804851024514527,0.005852528179968496,0.9332465816977304,9.005161498387579e-05,0.039795596280646724,2.097171428866336e-06,monetary,baseline,2019-12-01,2022-12-01
2022-05-01,12,0.008584305140755682,0.01333200769646531,0.006141364146761484,0.9308746738093712,9.852384712508782e-05,0.040966742972228555,2.38238729276793e-06,monetary,baseline,2019-12-01,2022-12-01
2022-06-01,12,0.008972685400087966,0.013873976214143565,0.006440751542742772,0.9284459967333213,0.00010768625989244894,0.04215620115762748,2.702692184547415e-06,monetary,baseline,2019-12-01,2022-12-01
2022-07-01,12,0.00937360210490375,0.01443086068967993,0.006750881407110804,0.9259603268143604,0.0001175850176312767,0.04336368205986149,3.061906452374041e-06,monetary,baseline,2019-12-01,2022-12-01
2022-08-01,12,0.009787214065579395,0.015002752674947956,0.007071939098603123,0.9234174850932528,0.00012826852678974387,0.0445888763354074,3.4642054195137162e-06,monetary,baseline,2019-12-01,2022-12-01
2022-09-01,12,0.010213671173333324,0.01558973078964354,0.00740410386133519,0.9208173382706767,0.0001397874816794371,0.045831454277740415,3.9141455914077365e-06,monetary,baseline,2019-12-01,2022-12-01
2022-10-01,12,0.010653113978977679,0.016191860371923817,0.007747548395728829,0.9181597995894328,0.00015219490671322132,0.04709106606510184,4.416692121811206e-06,monetary,baseline,2019-12-01,2022-12-01
2022-11-01,12,0.011105673285260052,0.01680919315298993,0.008102438435945221,0.9154448296310678,0.00016554619480463174,0.04836734205239546,4.977247537025164e-06,monetary,baseline,2019-12-01,2022-12-01
2022-12-01,12,0.011571469754251317,0.01744176695692882,0.00846893233523693,0.9126724370233035,0.00017989914161667256,0.0496598931069518,5.601681711089934e-06,monetary,baseline,2019-12-01,2022-12-01
2023-01-01,12,0.012050613531200082,0.018089605427052402,0.00884718066062608,0.9098426790549532,0.00019531397535342356,0.050968310987736444,6.29636307825932e-06,monetary,baseline,2019-12-01,2022-12-01
2023-02-01,12,0.012543203886231369,0.018752717779888583,0.009237325798301319,0.9069556621953069,0.00021185338179527405,0.05229216876741454,7.0681910621691935e-06,monetary,baseline,2019-12-01,2022-12-01
2023-03-01,12,0.013049328875216714,0.01943109858788757,0.009639501571104618,0.9040115425152897,0.0002295825242879245,0.05363102129651956,7.924629693877084e-06,monetary,baseline,2019-12-01,2022-12-01
2025-01-01,12,0.013569065021085494,0.020124727591810176,0.010053832869450325,0.9010105260080519,0.00024856905840652633,0.054984405708812155,8.873742383413673e-06,monetary,baseline,2019-12-01,2022-12-01
2025-02-01,12,0.40758231486381585,0.2508378177311516,0.006156513899139867,0.3281209096554247,0.00726524324416373,1.658270211262945e-11,3.720058972142489e-05,monetary,baseline,2019-12-01,2022-12-01
2025-03-01,12,0.42839740562925804,0.1907577426395496,0.0055995164768879915,0.36571248438230985,0.009505204966952051,1.3035861450503424e-12,2.764590373897329e-05,monetary,baseline,2019-12-01,2022-12-01
2025-04-01,12,0.4030894254516907,0.1421018314200439,0.005733851163083589,0.4377326856112432,0.01132175481815565,1.304046462326945e-12,2.0451534478820558e-05,monetary,baseline,2019-12-01,2022-12-01
2025-05-01,12,0.3547171331355852,0.1081609506277951,0.0064822152596910486,0.5177658545866379,0.01285917734042491,1.3046772430524245e-12,1.4669048561074237e-05,monetary,baseline,2019-12-01,2022-12-01
2025-06-01,12,0.2919356476919827,0.07948383451703925,0.006908098567579743,0.6080645283275437,0.013596938067390757,1.3057525847192852e-12,1.0952827158179552e-05,monetary,baseline,2019-12-01,2022-12-01
2025-07-01,12,0.21536332805601496,0.053423531887369945,0.007229802827830928,0.7111480702176326,0.012826111464026872,1.3075275233379655e-12,9.155545817165046e-06,monetary,baseline,2019-12-01,2022-12-01
2025-08-01,12,0.21689831888845593,0.05455963044354712,0.007532711569196671,0.7077120416591269,0.013287100176679756,1.7049140146398673e-12,1.0197261288700799e-05,monetary,baseline,2019-12-01,2022-12-01
2025-09-01,12,0.21841129356734534,0.055703716611128634,0.007844464319880558,0.7042704819917969,0.013758699142952361,2.217006277725054e-12,1.1344364679203988e-05,monetary,baseline,2019-12-01,2022-12-01
2025-10-01,12,0.21990197868305256,0.056855453510804434,0.008165155426923287,0.700823874820692,0.014240931501329908,2.875120496378458e-12,1.2606054322822171e-05,monetary,baseline,2019-12-01,2022-12-01
2025-11-01,12,0.22137011540873158,0.058014499845498856,0.008494874306016333,0.6973727050591919,0.014733813192177314,3.718618588278852e-12,1.3992184665445144e-05,monetary,baseline,2019-12-01,2022-12-01
2025-12-01,12,0.22281545954775778,0.059180510272110035,0.008833705289055646,0.6939174586819084,0.015237352904357113,4.796841163634308e-12,1.5513300014220988e-05,monetary,baseline,2019-12-01,2022-12-01
2026-01-01,12,0.2242377815644957,0.060353135775662134,0.009181727479487981,0.6904586224716849,0.01575155203349798,6.17147119050356e-12,1.718066899976547e-05,monetary,baseline,2019-12-01,2022-12-01
2026-02-01,12,0.22563686659845275,0.06153202404512642,0.009539014615760531,0.6869966837611069,0.016276404651943747,7.919416401200436e-12,1.9006319690357852e-05,monetary,baseline,2019-12-01,2022-12-01
2026-03-01,12,0.22701251446190338,0.06271681985017097,0.009905634943159488,0.683532130168958,0.016811897490380028,1.013631472266878e-11,2.1003075291763965e-05,monetary,baseline,2019-12-01,2022-12-01
2026-04-01,12,0.22836453962110473,0.06390716541810597,0.010281651094297375,0.680065449332087,0.017358009931103396,1.2940785905416672e-11,2.318459036072409e-05,monetary,baseline,2019-12-01,2022-12-01
2026-05-01,12,0.2296927711612524,0.06510270081029955,0.010667119978482409,0.6765971286331656,0.017914714012865932,1.647957442373927e-11,2.55653874546207e-05,monetary,baseline,2019-12-01,2022-12-01
2026-06-01,12,0.23099705273536184,0.06630306429735051,0.011062092680176255,0.6731276549248462,0.018481974447197024,2.0933754026209555e-11,2.8160894134432996e-05,monetary,baseline,2019-12-01,2022-12-01
2020-02-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-03-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-04-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-05-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-06-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-07-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-08-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-09-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-10-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-11-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-12-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2021-01-01,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2021-02-01,1,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,pca,baseline,2019-12-01,2022-12-01
2021-03-01,1,0.13741544395294947,0.14862287569093882,0.16351209089722046,0.23926008909253235,0.1575884458275613,0.14891419075966073,0.004686863779136974,pca,baseline,2019-12-01,2022-12-01
2021-04-01,1,0.12159049502346209,0.14921549191299632,0.12819472342073204,0.28013209878813683,0.17721734623813787,0.1436384436582602,1.1400958274693732e-05,pca,baseline,2019-12-01,2022-12-01
2021-05-01,1,0.09047853533800468,0.1246705162168888,0.19638441226305356,0.3185446922980026,0.15428539505158465,0.11563540443772309,1.0443947428111311e-06,pca,baseline,2019-12-01,2022-12-01
2021-06-01,1,0.04268408356256074,0.06131766307282806,0.31626153199909374,0.43742463953628635,0.08745125705262151,0.05486079868924042,2.608736921677552e-08,pca,baseline,2019-12-01,2022-12-01
2021-07-01,1,0.018128167085912594,0.027149185248735243,0.335372067230198,0.5519172203162624,0.04428013907244903,0.02315322095127249,9.517028461188486e-11,pca,baseline,2019-12-01,2022-12-01
2021-08-01,1,0.023006338503649533,0.031137301219288833,0.16750544225122982,0.6812840469012365,0.07458783848921098,0.02247903262467016,1.0714226051247354e-11,pca,baseline,2019-12-01,2022-12-01
2021-09-01,1,0.005437423497723119,0.006379975281767681,0.25408489264929157,0.7112084783491498,0.018652163412088304,0.004237066808671084,1.3084742008653464e-12,pca,baseline,2019-12-01,2022-12-01
2021-10-01,1,0.00017482433455743215,0.0001741477839991061,0.31525374069122397,0.68358693997383,0.000709127014402044,0.00010122020067743423,1.309950322907733e-12,pca,baseline,2019-12-01,2022-12-01
2021-11-01,1,2.7621685085775627e-06,2.1374528503567103e-06,0.1665822531239406,0.8334014584462845,1.044040753040755e-05,9.48399573109853e-07,1.3123534865853119e-12,pca,baseline,2019-12-01,2022-12-01
2021-12-01,1,4.753251994007869e-09,4.254334484099557e-09,0.08936766229628665,0.9106323016504144,2.5487493967896284e-08,1.5569041942577905e-09,1.3143227162406811e-12,pca,baseline,2019-12-01,2022-12-01
2022-01-01,1,3.620900460167666e-08,2.863911241320919e-08,0.16065727528840787,0.8393424577575773,1.9240508207972135e-07,9.69864253476686e-09,2.1731973060113034e-12,pca,baseline,2019-12-01,2022-12-01
2024-02-01,1,4.278644231741892e-08,3.39209272050964e-08,0.16289927426106451,0.8371004138264727,2.2358987335728768e-07,1.1612389635969585e-08,2.830126987451963e-12,pca,baseline,2019-12-01,2022-12-01
2024-03-01,1,6.585432045875347e-08,5.012241274261311e-08,0.3529105190761733,0.6470890116691741,3.361169067452382e-07,1.7158690184571678e-08,2.322459926151503e-12,pca,baseline,2019-12-01,2022-12-01
2024-04-01,1,4.593167576052212e-08,2.9864540093217923e-08,0.32993515969152265,0.670064522037458,2.3200767175516904e-07,1.0465821831792121e-08,1.3099309623092785e-12,pca,baseline,2019-12-01,2022-12-01
2024-05-01,1,2.7197954391534903e-08,1.521811501407967e-08,0.46227635225391145,0.5377234577695524,1.4224759581783133e-07,5.3115618909699124e-09,1.309188507573619e-12,pca,baseline,2019-12-01,2022-12-01
2024-06-01,1,1.506358387607882e-08,7.564904980021808e-09,0.4160333149632473,0.5839665737730773,8.588694128678368e-08,2.746935873265345e-09,1.3093381892493625e-12,pca,baseline,2019-12-01,2022-12-01
2024-07-01,1,6.265646913494891e-09,2.756916958026413e-09,0.44927337398184913,0.5507265789466455,3.7022758665243294e-08,1.0248738621326636e-09,1.3092190337540193e-12,pca,baseline,2019-12-01,2022-12-01
2024-08-01,1,2.8943097120508134e-09,1.1708120582594444e-09,0.34794455453267153,0.6520554230857241,1.7879411734650468e-08,4.3576108991287984e-10,1.3097719986434754e-12,pca,baseline,2019-12-01,2022-12-01
2024-09-01,1,1.001714364659229e-09,3.713736821733912e-10,0.29128997860732153,0.7087100136561212,6.22659911661723e-09,1.355599231929817e-10,1.3103383878212814e-12,pca,baseline,2019-12-01,2022-12-01
2024-10-01,1,3.167070943735407e-10,9.988301539713806e-11,0.2984061134956951,0.701593884155847,1.8933342775714872e-09,3.722317335382984e-11,1.310256411544413e-12,pca,baseline,2019-12-01,2022-12-01
2024-11-01,1,9.962325505042602e-11,2.8780728395679158e-11,0.39012381448565875,0.609876184765911,6.076112066959261e-10,1.11055654343584e-11,1.3094727491153999e-12,pca,baseline,2019-12-01,2022-12-01
2024-12-01,1,2.4623017842871797e-11,6.195249574345398e-12,0.4199695400596466,0.5800304597611842,1.4457828095674067e-10,2.4632837426136093e-12,1.3093209865571614e-12,pca,baseline,2019-12-01,2022-12-01
2020-04-01,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
2020-05-01,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,pca,baseline,2019-12-01,2022-12-01
