model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
DMS,2020-10-01,2020-11-01,1,validation,5555.275602812615,7946.39512060072,,,,,,,
MS-VAR,2020-10-01,2020-11-01,1,validation,5555.275602812615,6238.561472620812,624.8830524493102,5437.74161847186,7039.381326769764,5013.8131952707445,7463.30974997088,417.60599758669355,-7.9543326177179265
MS-VECM,2020-10-01,2020-11-01,1,validation,5555.275602812615,6120.305984184996,624.8830524493102,5319.486130036044,6921.125838333948,4895.5577068349285,7345.054261535064,337.02605838780613,-7.765307967785354
Naive,2020-10-01,2020-11-01,1,validation,5555.275602812615,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,1605.2019173278402,-12.262840150855492
VECM,2020-10-01,2020-11-01,1,validation,5555.275602812615,7532.556795638758,570.9916728583682,6800.801523373957,8264.312067903558,6413.43368136411,8651.679909913406,1655.2108125338987,-13.262115757750085
XGBoost,2020-10-01,2020-11-01,1,validation,5555.275602812615,6627.54638671875,1.4660475271823123,6625.667571215126,6629.425202222374,6624.672986365848,6630.419787071652,1071.4436551623128,-267476.0887618715
ARIMA,2020-08-01,2020-11-01,3,validation,5555.275602812615,7768.390074313681,812.6421531163246,6726.947250759596,8809.832897867767,6175.640721886644,9361.139426740718,1756.225887809865,-11.32756531154412
BVAR,2020-08-01,2020-11-01,3,validation,5555.275602812615,7456.989433967951,973.134300326655,6209.867647898788,8704.111220037114,5549.681253207175,9364.297614728726,1371.3478569598244,-9.708939136426618
DMA,2020-08-01,2020-11-01,3,validation,5555.275602812615,7504.361278103715,,,,,,,
DMS,2020-08-01,2020-11-01,3,validation,5555.275602812615,7768.390074313681,,,,,,,
MS-VAR,2020-08-01,2020-11-01,3,validation,5555.275602812615,7273.690133536092,624.8830524493102,6472.87027938714,8074.509987685044,6048.941856186024,8498.43841088616,1366.9857202429168,-11.137692038728206
MS-VECM,2020-08-01,2020-11-01,3,validation,5555.275602812615,7258.190655504477,624.8830524493102,6457.370801355525,8059.010509653429,6033.442378154409,8482.938932854544,1351.5822064074475,-11.069789736802527
Naive,2020-08-01,2020-11-01,3,validation,5555.275602812615,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,1605.2019173278402,-12.262840150855492
VECM,2020-08-01,2020-11-01,3,validation,5555.275602812615,7547.576135596042,570.9916728583682,6815.8208633312415,8279.331407860842,6428.453021321395,8666.69924987069,1670.222512940292,-13.353549406288987
