model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates,varset,split_label,train_end,valid_end
XGBoost,test,1,all,421.4168350775336,569.4604765786347,10.951515933722526,10.074732487728085,1.7921642222648944,718.2203740499702,413.202402236169,-954.328414849477,0.0,0.0,20,full,2022-01-01,2025-06-01,,monetary,early,2018-12-01,2021-12-01
XGBoost,test,3,all,1159.2322768053864,1457.3794120633274,33.84357797449215,25.775658554342936,4.9298804386945205,1833.8839695137196,1151.518831952947,-6728.230554016471,0.05555555555555555,0.05555555555555555,18,full,2022-01-01,2025-06-01,,monetary,early,2018-12-01,2021-12-01
XGBoost,test,6,all,2022.0188851612554,2247.187498678148,55.23739301364671,42.633504848445426,8.59906297303769,3295.4942595102134,2014.1476149050059,-15339.38314210656,0.0,0.0,15,full,2022-01-01,2025-06-01,,monetary,early,2018-12-01,2021-12-01
XGBoost,test,12,all,2992.789287768759,3051.993477358155,80.63655757626633,68.70782318339731,12.727469431376651,4901.2595297392445,2985.1146316642385,-26371.048835428468,0.0,0.0,9,full,2022-01-01,2025-06-01,,monetary,early,2018-12-01,2021-12-01
XGBoost,validation,1,all,969.3205510545592,1172.0481577229825,22.640370728750973,18.735051959363826,4.122240657961519,1200.4899255067255,963.5307680828819,-6507.505762847475,0.0,0.0,35,full,2019-02-01,2021-12-01,,monetary,early,2018-12-01,2021-12-01
XGBoost,validation,3,all,1569.4822692796915,1831.9620882762817,39.71753866412419,29.14068589893163,6.674555300963895,1913.882165359583,1563.7858848594944,-15189.242385388432,0.030303030303030304,0.030303030303030304,33,full,2019-04-01,2021-12-01,,monetary,early,2018-12-01,2021-12-01
XGBoost,validation,6,all,1995.2930690497774,2377.4007564404174,51.45265773901821,35.768863773149334,8.485405787422385,2334.818173914978,1989.6536005627195,-27154.422047230753,0.0,0.0,30,full,2019-07-01,2021-12-01,,monetary,early,2018-12-01,2021-12-01
XGBoost,validation,12,all,2667.8287511580734,3298.075234215251,82.1670651341377,46.54435420121251,11.345506019178076,2929.9581821355564,2662.4522942745693,-57696.17370346022,0.0,0.0,24,full,2020-01-01,2021-12-01,,monetary,early,2018-12-01,2021-12-01
ARIMA,test,1,all,1222.9278925748574,1345.1411407170808,20.795692772913185,23.66152416078982,3.190780407755847,2445.855785149715,948.6208895111437,-10.072593401137546,0.2,0.4,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
ARIMA,test,3,all,1599.4939241673283,1639.924815367246,26.911127377848953,31.240846261976028,4.173290924628433,3198.9878483346565,1136.0717422993102,-9.419737365955951,0.125,0.75,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
ARIMA,test,6,all,2092.5190884579015,2114.5252806018566,34.11077184637739,41.216644430361,5.459658701747945,4185.038176915803,1448.580481459762,-9.503881087403574,0.0,0.8,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
ARIMA,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
ARIMA,validation,1,all,1247.4878011984292,1477.4140345822814,30.675240214865763,23.486784722224506,3.2548604534626873,1537.322164088546,984.9721326487164,-10.785168552543277,0.2857142857142857,0.5428571428571428,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
ARIMA,validation,3,all,1472.0785064492163,1752.184322072078,36.24200937539875,27.20139750195026,3.840847269553248,1799.3770120067181,1115.4592600180322,-9.904163681411893,0.42424242424242425,0.6363636363636364,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
ARIMA,validation,6,all,1821.9808925170298,2098.7709141746013,44.806017159178694,33.41436957032915,4.753788813262344,2279.65165098461,1357.7702579612596,-9.757925530308881,0.4,0.6666666666666666,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
ARIMA,validation,12,all,2446.7247714219834,3089.3480392893402,76.4558141171183,43.75737084339499,6.383828115480072,2710.2751812011425,1931.8481603633354,-10.349766299815625,0.5,0.5416666666666666,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
BVAR,test,1,all,1364.402390726806,1480.6784693334682,23.290309045770105,26.837905444917617,3.5599060607408997,2728.804781453612,1043.0468358935707,-9.940832034456689,0.2,0.4,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
BVAR,test,3,all,1623.406934481758,1665.7382855309083,27.308330468303136,31.78222894365374,4.235683127198198,3246.813868963516,1112.847087171964,-9.192986102734292,0.25,0.75,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
BVAR,test,6,all,1904.1458144853368,1931.3310064879543,31.001941734913842,36.80699967600988,4.968167947807444,3808.2916289706736,1234.780099596556,-9.101949248250126,0.4,1.0,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
BVAR,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
BVAR,validation,1,all,1315.1254433195643,1556.8358792566498,31.175363228966557,24.678544545873383,3.4313359959842664,1800.9540476383138,1047.6708799713901,-10.62479083015686,0.2571428571428571,0.45714285714285713,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
BVAR,validation,3,all,1576.3539853254485,1794.8267852813747,36.6253177715358,28.969964212080804,4.1129157676452355,2145.201563070178,1161.9841388460811,-9.547703309000049,0.3333333333333333,0.6666666666666666,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
BVAR,validation,6,all,1846.58705461592,2064.7459882449457,44.24800981667698,33.99065679804607,4.8179895403958914,2420.505410157623,1303.9141327556417,-9.333568639941749,0.4,0.8,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
BVAR,validation,12,all,2411.0060133292977,2925.5144136356016,73.10744041155046,43.889198814095245,6.290633157540607,2839.9416114261644,1766.2659677358624,-9.658536527838228,0.5,0.75,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMA,test,1,all,276.8343706077144,310.25389331573854,5.091108657177508,4.959710409862687,0.7222974398504423,337.92382162368824,,,,,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
DMA,test,3,all,465.43110112091404,586.7150224327931,7.946619500780819,8.503774157165683,1.214371221421739,930.8622022418281,,,,,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
DMA,test,6,all,1358.1353636389183,1547.1978414111536,22.067187690655267,25.62221992549839,3.5435545592596434,2608.7266604088277,,,,,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
DMA,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
DMA,validation,1,all,698.7543441685677,857.5086634980105,14.36874404515412,13.895477783561347,1.8231423821015484,1056.4588852313002,,,,,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMA,validation,3,all,1088.10879877594,1275.88219762762,23.372649125736842,20.25806837442128,2.8390195838373984,1488.8927067831241,,,,,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMA,validation,6,all,1500.248816390843,1726.179254498047,36.45855777097051,28.585297872727658,3.9143473291952766,1932.9475032948549,,,,,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMA,validation,12,all,2182.784891175059,2628.458890556234,63.10030537767942,41.1887302973931,5.695174104208708,2541.7662559094492,,,,,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMS,test,1,all,423.17605968298886,492.6819860912285,7.7028826185655515,7.554550265728674,1.1041222368596424,573.9037703969828,,,,,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
DMS,test,3,all,598.3165139775787,706.035607385719,10.15476751343618,10.930216064920462,1.5610868163427523,1175.105910867912,,,,,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
DMS,test,6,all,1350.109565756251,1546.5896306126992,21.953377144525906,25.495657643645703,3.5226141924595167,2587.7390149890807,,,,,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
DMS,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
DMS,validation,1,all,700.1338816907031,816.8268390776071,14.467267319822556,13.947785272938559,1.8267417777193273,1057.6030743219173,,,,,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMS,validation,3,all,1020.4438628657458,1202.1728118143342,22.52937205974851,19.189746538451608,2.6624728282149395,1352.3623568458468,,,,,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMS,validation,6,all,1468.218959773126,1650.7964899849603,35.46991394347563,28.013248096593482,3.8307772024694406,1925.8897182407068,,,,,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
DMS,validation,12,all,2128.4707507404546,2597.010266534365,62.64246284159537,40.228735856872376,5.5534613374829895,2392.021160519614,,,,,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VAR,test,1,all,345.94121713914063,383.8241897271762,6.039509365985626,5.86965751831652,0.9026063307450601,382.65248575016466,237.29408347523767,-7.560598770549456,1.0,1.0,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
MS-VAR,test,3,all,325.28973807714954,445.3531671867745,5.781314652085638,6.084835513851155,0.8487238940271915,587.0302424823359,259.13534777068605,-7.6228077803556875,0.875,1.0,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
MS-VAR,test,6,all,794.5905742835002,865.4931212858711,13.250589301839893,14.431226405470227,2.0731917654385055,1589.1811485670005,530.9381643504981,-8.294347816081078,0.6,0.8,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
MS-VAR,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
MS-VAR,validation,1,all,550.5038707176199,711.110662225208,12.405087002334692,11.689758059610439,1.4363373145256957,737.921882562465,395.2427916891575,-8.023707018695248,0.7428571428571429,0.8857142857142857,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VAR,validation,3,all,888.246519683973,1050.879608103769,20.070183585009243,17.14499069204858,2.3175524979625513,1097.5364075715243,662.2421811578738,-8.815560582408102,0.42424242424242425,0.6666666666666666,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VAR,validation,6,all,1390.5267369335645,1585.5036623950054,34.37154143897979,26.802736381084635,3.6280679307481725,1597.5966184055246,1091.3090567776453,-10.673500686309442,0.26666666666666666,0.4666666666666667,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VAR,validation,12,all,2393.8675109989263,2740.432007027397,67.75261011644571,43.671451401413,6.245916541143145,2539.316227513638,2089.596918836302,-17.11881625878472,0.125,0.20833333333333334,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VECM,test,1,all,368.6367492653668,444.7512048288481,6.716306866982724,6.675598548783313,0.9618219719056228,552.8977230452788,262.8792275940727,-7.62215444460138,0.9,1.0,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
MS-VECM,test,3,all,598.3165139775787,706.035607385719,10.15476751343618,10.930216064920462,1.5610868163427523,1175.105910867912,411.8730645655524,-7.9887899485726415,0.625,1.0,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
MS-VECM,test,6,all,1350.109565756251,1546.5896306126992,21.953377144525906,25.495657643645703,3.5226141924595167,2587.7390149890807,1043.640501562307,-10.297560284649105,0.4,0.6,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
MS-VECM,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
MS-VECM,validation,1,all,765.7085074357487,964.0592650542338,14.90540190174992,14.66651841816303,1.9978346380127288,1152.5123211220912,559.891420808666,-8.646744070657133,0.6285714285714286,0.7714285714285715,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VECM,validation,3,all,1274.3594957527387,1521.991759233436,25.08666743178636,22.875138540099904,3.324972254025648,1861.618464009558,1014.440770511237,-10.599361772289464,0.2727272727272727,0.45454545454545453,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VECM,validation,6,all,2006.446087475091,2226.907072168828,42.461214232901646,37.22354427468574,5.2350828728375,2869.340268105877,1681.2483900514776,-14.269610937429997,0.1,0.2,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
MS-VECM,validation,12,all,3630.8723889557355,3839.763988101445,84.65002645751413,73.26759337027904,9.473425663183548,5194.519004493449,3291.744776882528,-27.737511062330356,0.0,0.041666666666666664,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
Naive,test,1,all,1158.3,1295.7687679520602,19.59153602465402,22.226162026896805,3.022157699357051,2316.6,875.8588844833769,-9.428262340891125,0.2,0.6,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
Naive,test,3,all,1386.875,1439.3703050292513,23.253693510691917,26.489419826585426,3.6185400667321157,2773.75,1041.2973281136735,-9.907184199516436,0.0,0.5,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
Naive,test,6,all,1609.6,1639.957926289574,26.166518784541744,30.215919803298636,4.199659011383155,3219.2,1253.8953344203953,-10.660342503584765,0.0,0.2,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
Naive,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
Naive,validation,1,all,1311.6419460915672,1556.8392885034957,30.49806213517783,24.51388236096702,3.4222470915827468,1830.733604222012,1049.235890828537,-10.646008038137879,0.3142857142857143,0.45714285714285713,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
Naive,validation,3,all,1587.1574810188195,1804.1527961394127,36.52922640287709,29.07351736515903,4.1411035149384166,2175.4070853724825,1288.9622660046648,-11.738266697187811,0.18181818181818182,0.3333333333333333,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
Naive,validation,6,all,1861.9029794144199,2083.4978229349276,44.65073024930081,34.17251455873933,4.857950811269206,2429.0594160621376,1553.6341169308046,-13.104489747021,0.13333333333333333,0.2,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
Naive,validation,12,all,2443.938461442485,2997.7204881726425,74.76688394032905,44.10792102981412,6.376558264701053,2827.875145779462,2142.152961771266,-18.922454304361818,0.25,0.3333333333333333,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
VECM,test,1,all,1363.496199029932,1482.0525276686628,23.261356126428094,26.814432997307858,3.5575416869052776,2726.992398059864,1062.6287164338642,-10.315878313831385,0.2,0.4,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
VECM,test,3,all,1638.5118012405073,1683.1772135397423,27.549110564071157,32.11923092325008,4.275093719767235,3277.0236024810147,1300.5941897406165,-11.182458638218366,0.0,0.125,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
VECM,test,6,all,1907.5027910619015,1933.1882313703818,31.058689631494925,36.873719809825516,4.976926743117318,3815.005582123803,1566.4764832817796,-12.41320813422788,0.0,0.0,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
VECM,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
VECM,validation,1,all,1280.5745727083215,1522.2000767556492,30.99999780379623,24.165905876507896,3.34118821074965,1711.187890457529,1028.327995364143,-10.971928821481788,0.2571428571428571,0.45714285714285713,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
VECM,validation,3,all,1548.7664178023667,1773.8793117693497,36.56373156551342,28.502848039545746,4.04093615994739,2063.953287132841,1270.5002130302398,-12.284066111902574,0.15151515151515152,0.3333333333333333,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
VECM,validation,6,all,1823.21140571852,2070.3224228319864,44.39305363099167,33.490250599523,4.756999384743,2323.134085173519,1541.8879963905217,-14.007179153626176,0.13333333333333333,0.2,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
VECM,validation,12,all,2460.838215699883,3053.271567884701,75.96701285945606,44.12974731106956,6.420651955839998,2793.094692804623,2184.100957740806,-21.626377756665857,0.20833333333333334,0.3333333333333333,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
XGBoost,test,1,all,480.955810546875,654.6737001334766,8.937053662244239,9.589816152150593,1.2548772389663725,860.425244140625,478.8185446124347,-14935.217571170866,0.0,0.0,10,full,2024-02-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
XGBoost,test,3,all,860.2377319335938,1160.2927763444352,15.358979475422629,18.051109189495083,2.2444738710528855,1710.267822265625,858.1004495230062,-46908.58415463009,0.0,0.0,8,full,2024-04-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
XGBoost,test,6,all,1781.154052734375,1938.1748483417653,29.789886470474876,36.46034264156116,4.6472661954694,3562.30810546875,1779.0167703237876,-130884.94171975138,0.0,0.0,5,full,2024-07-01,2024-11-01,,pca,early,2018-12-01,2021-12-01
XGBoost,test,12,all,,,,,,,,,,,0,full,,,,pca,early,2018-12-01,2021-12-01
XGBoost,validation,1,all,1433.4966248545172,1981.2501025693016,42.236626388325746,26.97753807616342,3.740182044208258,1626.1340515526445,1432.4407952881766,-328755.08404064574,0.0,0.0,35,full,2019-02-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
XGBoost,validation,3,all,1706.9700417027366,2255.849308486851,49.528421821123416,31.209827763795644,4.453710311753217,1962.3238515154567,1705.947662964165,-498286.0130706125,0.0,0.0,33,full,2019-04-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
XGBoost,validation,6,all,2041.4818824907138,2631.6196555384013,59.27508368746257,36.21216349590808,5.326495889896604,2305.1482528003407,2040.5180427007374,-847650.862792394,0.0,0.0,30,full,2019-07-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
XGBoost,validation,12,all,2316.9605697996944,2820.3012669419495,68.4905121864675,42.425234962165625,6.045256172949017,2526.9811054104875,2316.157712118356,-1877249.4957501271,0.0,0.0,24,full,2020-01-01,2021-12-01,,pca,early,2018-12-01,2021-12-01
ARIMA,test,1,all,1569.5736892013736,1796.3520572945079,30.57726657351224,34.97661331426874,4.066752704117521,3005.834360102821,1282.905801661578,-11.830389550885387,0.29411764705882354,0.4117647058823529,17,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
ARIMA,test,3,all,1926.6479689179441,2048.4331708192135,37.085243753343256,42.324660840873584,4.991929268046195,3680.456569892132,1462.8072035956175,-10.304241037486406,0.13333333333333333,0.4666666666666667,15,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
ARIMA,test,6,all,1693.2510873114363,1753.8687566270119,36.3771113009945,37.27825000957255,4.3871998399625625,3095.2195859509134,1120.201231222609,-9.029404337736457,0.25,1.0,12,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
ARIMA,test,12,all,2029.8577197288557,2057.2151333631205,65.38424838808112,50.79823659001041,5.259344895671257,2945.0542694306164,1292.8552662330958,-9.13440160863817,0.6666666666666666,1.0,6,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
ARIMA,validation,1,all,1035.9087684753683,1408.7429379479272,20.67935497119791,17.402769890068104,2.684031220961529,1306.3762650587219,825.5122339723592,-10.4104901117643,0.42857142857142855,0.6571428571428571,35,full,2019-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
ARIMA,validation,3,all,1289.2390800262424,1771.4787284498054,27.298744428466737,21.903815507345517,3.3404080044298166,1574.293674476705,1005.8018379402885,-10.163088071847408,0.5757575757575758,0.7878787878787878,33,full,2019-04-01,2021-12-01,,full,early,2018-12-01,2021-12-01
ARIMA,validation,6,all,1843.796861788704,2325.1676132633124,42.68434833775107,31.91753243417973,4.777262721151919,2235.030296297182,1434.767021802874,-10.420641847002566,0.5,0.6666666666666666,30,full,2019-07-01,2021-12-01,,full,early,2018-12-01,2021-12-01
ARIMA,validation,12,all,2735.1376653904917,3547.330884607044,87.5012218091411,46.47072937685348,7.0867195171448785,2954.634438812102,2268.586341320161,-11.508748827845528,0.5,0.5,24,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
BVAR,test,1,all,538.6578795910618,602.184020653101,8.584533405108017,9.061756026236797,1.3956581990972148,1077.3157591821237,351.22693239392436,-7.82433156678165,0.7777777777777778,1.0,9,full,2024-07-01,2025-03-01,,full,early,2018-12-01,2021-12-01
BVAR,test,3,all,649.7918873618592,678.3873034657432,10.311944352876644,10.917069560368903,1.68360551226304,1299.5837747237183,408.8313326323137,-8.055643034784127,1.0,1.0,7,full,2024-09-01,2025-03-01,,full,early,2018-12-01,2021-12-01
BVAR,test,6,all,590.8752585465656,621.811494834164,9.444920921531677,9.957242882199814,1.530953004642327,1181.7505170931313,418.08315441348,-8.199896781178104,1.0,1.0,4,full,2024-12-01,2025-03-01,,full,early,2018-12-01,2021-12-01
BVAR,test,12,all,5474.5084341218335,5474.5084341218335,231.80909686576877,107.36647215092295,14.184406970727945,5474.5084341218335,4640.723623215309,-15.077371585471544,0.0,0.0,1,full,2022-01-01,2022-01-01,,full,early,2018-12-01,2021-12-01
BVAR,validation,1,all,1368.6584591970266,1576.5310413665918,21.016466076448374,20.032599752487616,3.546182972004903,2067.602525074964,1085.3101313660984,-10.68847071312842,0.21739130434782608,0.391304347826087,23,full,2019-02-01,2021-02-01,,full,early,2018-12-01,2021-12-01
BVAR,validation,3,all,1605.737959757841,1830.6816104750117,26.851149220964864,24.139006027462464,4.160454035943989,2342.6583784731606,1197.7179375072515,-9.73828795030779,0.30434782608695654,0.6086956521739131,23,full,2019-04-01,2021-04-01,,full,early,2018-12-01,2021-12-01
BVAR,validation,6,all,1923.845404045477,2258.6476643090846,39.6287480981177,30.65692294820126,4.984667845182149,2501.411890515244,1431.194568957992,-9.8534633713664,0.4782608695652174,0.6956521739130435,23,full,2019-07-01,2021-07-01,,full,early,2018-12-01,2021-12-01
BVAR,validation,12,all,2425.5766668168703,3181.3964200871983,79.45240959842752,43.45967433237376,6.284649479465317,2633.8826775056764,1970.0925605202735,-10.555979798000891,0.5454545454545454,0.5454545454545454,22,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMA,test,1,all,920.7126837758087,1118.3818090785096,20.592208607723034,20.498220026880603,2.385559099404718,1216.303865711783,,,,,17,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMA,test,3,all,9917757.428653197,33506891.740640122,184539.86149474577,90.74997418012593,25696.82909394282,19691206.824815914,,,,,15,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMA,test,6,all,8.883559039347099e+16,2.696518700317626e+17,1562825681339450.2,199.9999999999046,230172294515427.47,1.7709566532255226e+17,,,,,12,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMA,test,12,all,1.431424882129021e+32,3.506260547532483e+32,2.36013998085014e+30,199.99999999999997,3.708810264971537e+29,2.8628497567420424e+32,,,,,6,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMA,validation,1,all,1069.5541125294399,1335.1099328179757,24.934444566732196,20.118772758651208,2.771206034641338,1392.2676924832024,,,,,35,full,2019-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMA,validation,3,all,232815.8607892934,728665.2961081954,6121.739309329314,124.15456589745389,603.2240078565906,364790.5329075903,,,,,33,full,2019-04-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMA,validation,6,all,5143386680745475.0,2.782181975849158e+16,73924031302651.89,198.69508337526926,13326473192148.482,1.0222721133534586e+16,,,,,30,full,2019-07-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMA,validation,12,all,6.574101209471334e+31,3.2206381548712888e+32,1.3577627591257706e+30,200.0,1.703344293721129e+29,6.574101209471348e+31,,,,,24,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMS,test,1,all,778.5219637965034,848.2765907429563,17.310374390777373,16.00725983984511,2.0171440966847864,947.8762783787854,,,,,17,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMS,test,3,all,1230.4370684045462,1457.070558612428,25.740879678481953,23.232433821494144,3.188052469028508,1540.615242422026,,,,,15,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMS,test,6,all,1139.8921827416991,1321.770603168491,27.414195399397606,23.128968438450006,2.9534514043274593,1312.113682317363,,,,,12,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMS,test,12,all,5692.538833679314,8880.960802196587,139.87752433876298,85.26344109137598,14.749321968399295,9740.453763624688,,,,,6,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
DMS,validation,1,all,880.7861938150277,1141.9520850855722,18.455606768097418,15.814402777626116,2.2821098876021524,1141.8990838773366,,,,,35,full,2019-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMS,validation,3,all,1127.6045184933282,1443.9902110393064,24.69492658088643,20.505837720011353,2.921614165876567,1407.5735565055738,,,,,33,full,2019-04-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMS,validation,6,all,1703.9854357061245,2082.716108218162,41.41301233939123,30.8919759625491,4.415012449629363,2095.2188702146022,,,,,30,full,2019-07-01,2021-12-01,,full,early,2018-12-01,2021-12-01
DMS,validation,12,all,2533.7285398882354,3204.150932549298,79.1158361288618,44.740864747940726,6.564870105801211,2753.2253133098457,,,,,24,full,2020-01-01,2021-12-01,,full,early,2018-12-01,2021-12-01
MS-VAR,test,1,all,1079.7775158658408,2094.2780550582343,23.083851211664953,23.21959543831844,2.7976947898043703,1564.8131575541418,864.1365057317532,-12.330710870943888,0.5882352941176471,0.9411764705882353,17,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
MS-VAR,test,3,all,3036.0496309314835,5818.437188491323,55.7178656783351,43.58410662880434,7.86637998035499,5145.39453700813,2726.5242273073277,-45.34679225667799,0.2,0.3333333333333333,15,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
MS-VAR,test,6,all,3464.8107483339304,6186.561711292932,67.74933680938906,54.156616365317596,8.97729655955941,6031.582116920625,3103.363935433343,-50.36460001972615,0.08333333333333333,0.16666666666666666,12,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
MS-VAR,test,12,all,5097.316398754504,8657.200187947334,118.71333593342565,77.38556567241397,13.207105465003687,8920.475465596703,4766.260218607727,-91.93463892071615,0.16666666666666666,0.16666666666666666,6,full,2022-01-01,2025-03-01,,full,early,2018-12-01,2021-12-01
MS-VAR,validation,1,all,660.3535942906534,835.9211620035555,14.2836704672991,13.285494154175495,1.7109708092913212,851.8229938031296,477.3326620229324,-8.280369554903375,0.6,0.8285714285714286,35,full,2019-02-01,2021-12-01,,full,early,2018-12-01,2021-12-01
MS-VAR,validation,3,all,958.5625901392223,1130.995544212564,21.223253045008406,18.21702071045555,2.48362789994146,1146.5262904672782,720.5463275240058,-9.037846808594251,0.42424242424242425,0.6060606060606061,33,full,2019-04-01,2021-12-01,,full,early,2018-12-01,2021-12-01
MS-VAR,validation,6,all,1454.178727368592,1668.1503012172782,35.71431970048569,27.559339525618743,3.767765293520837,1645.0511100438853,1157.966978898139,-11.009596292266991,0.26666666666666666,0.43333333333333335,30,full,2019-07-01,2021-12-01,,full,early,2018-12-01,2021-12-01
